,respondentID,birthyear,age,duration,interval,location_name,location_type,location_latlon,distance_from_origin_location_km,distance_from_previous_location_km,distance_from_properties_owned_km,mother_tongue,n_moves,work_type,employment_status,work_aspiration,financial_support,children,children_since_leaving,p_kmGeo,p_kmGrC,O_kmGeo,O_kmGrC,lat,lon
283442.03,283442,1985,36,,,,3rd migration location,,,,,Mossi,1,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Having Huge Animal Farm,500.0,Yes,2,,,,,,
283442.04,283442,1985,36,,,,4th migration location,,,,,Mossi,1,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Having Huge Animal Farm,500.0,Yes,2,,,,,,
283442.05,283442,1985,36,0,0,"('James Town', 'Accra', 'Ghana')",current location,"(5.535796599999999, -0.21036370000000001)",0,0,,Mossi,1,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Having Huge Animal Farm,500.0,Yes,2,0,0,0,0,5.535796599999999,-0.21036370000000001
283442.06,283442,1985,36,9,9,"('James Town', 'Accra', 'Ghana')",current location,"(5.535796599999999, -0.21036370000000001)",0.0,0.0,,Mossi,1,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Having Huge Animal Farm,500.0,Yes,2,0.0,0.0,0.0,0.0,5.535796599999999,-0.21036370000000001
283442.07,283442,1985,36,15,6,,aspiration 2-6 months,,,,,Mossi,1,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Having Huge Animal Farm,500.0,Yes,2,,,,,,
283442.08,283442,1985,36,33,18,,planned move 2 yrs,,,,,Mossi,1,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Having Huge Animal Farm,500.0,Yes,2,,,,,,
283442.09,283442,1985,36,129,96,,planned move 10 yrs,,,,,Mossi,1,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Having Huge Animal Farm,500.0,Yes,2,,,,,,
283442.1,283442,1985,36,249,120,,planned move retirement,,,,,Mossi,1,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Having Huge Animal Farm,500.0,Yes,2,,,,,,
283444.0,283444,1980,41,0,396,"('Harobanda', 'Niamey', 'Niger')",origin,"(13.492856900000001, 2.06465)",0,0,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,0,0,0,0,13.492856900000001,2.06465
283444.01,283444,1980,41,396,84,"('Jamestown', 'Accra', 'Ghana')",1st migration location,"(5.535796599999999, -0.21036370000000001)",914.8036784472145,914.8036784472145,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,914.8036784472145,919.2295863481377,914.8036784472145,919.2295863481377,5.535796599999999,-0.21036370000000001
283444.02,283444,1980,41,,,,2nd migration location,,,,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,,,,,,
283444.03,283444,1980,41,,,,3rd migration location,,,,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,,,,,,
283444.04,283444,1980,41,,,,4th migration location,,,,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,,,,,,
283444.05,283444,1980,41,480,0,"('James Town', 'Accra', 'Ghana')",current location,"(5.535796599999999, -0.21036370000000001)",914.8036784472145,0.0,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,0.0,0.0,914.8036784472145,919.2295863481377,5.535796599999999,-0.21036370000000001
283444.06,283444,1980,41,528,48,"('James Town', 'Accra', 'Ghana')",current location,"(5.535796599999999, -0.21036370000000001)",914.8036784472145,0.0,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,0.0,0.0,914.8036784472145,919.2295863481377,5.535796599999999,-0.21036370000000001
283444.07,283444,1980,41,534,6,,aspiration 2-6 months,,,,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,,,,,,
283444.08,283444,1980,41,552,18,,planned move 2 yrs,,,,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,,,,,,
283444.09,283444,1980,41,648,96,,planned move 10 yrs,,,,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,,,,,,
283444.1,283444,1980,41,768,120,,planned move retirement,,,,,Zabarma ,2,Other (specify),Self-employed (run small business/income generation project),Sell Tiger Nuts On Wholesale,,Yes,2,,,,,,
283460.0,283460,1999,22,0,72,"('Akatsi', 'Sogakope', 'Ghana')",origin,"(6.131023, 0.798211)",0,0,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,0,0,0,0,6.131023,0.798211
283460.01,283460,1999,22,72,168,"('Kwamekrom', 'Kpando', 'Ghana')",1st migration location,"(6.4217821, -2.3028927)",344.6601107225357,344.6601107225357,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,344.6601107225357,344.281172213553,344.6601107225357,344.281172213553,6.4217821,-2.3028927
283460.02,283460,1999,22,240,8,"('Madina', 'Accra', 'Ghana')",2nd migration location,"(5.6864962, -0.16770520000000003)",117.71350080621679,249.96443773736465,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,249.96443773736465,249.852378738996,117.71350080621679,117.71488223921715,5.6864962,-0.16770520000000003
283460.03,283460,1999,22,,,,3rd migration location,,,,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,,,,,,
283460.04,283460,1999,22,,,,4th migration location,,,,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,,,,,,
283460.05,283460,1999,22,248,0,"('Madina', 'Accra', 'Ghana')",current location,"(5.6864962, -0.16770520000000003)",117.71350080621679,0.0,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,0.0,0.0,117.71350080621679,117.71488223921715,5.6864962,-0.16770520000000003
283460.06,283460,1999,22,256,8,"('Madina', 'Accra', 'Ghana')",current location,"(5.6864962, -0.16770520000000003)",117.71350080621679,0.0,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,0.0,0.0,117.71350080621679,117.71488223921715,5.6864962,-0.16770520000000003
283460.07,283460,1999,22,262,6,,aspiration 2-6 months,,,,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,,,,,,
283460.08,283460,1999,22,280,18,,planned move 2 yrs,,,,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,,,,,,
283460.09,283460,1999,22,376,96,,planned move 10 yrs,,,,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,,,,,,
283460.1,283460,1999,22,496,120,,planned move retirement,,,,,Ewe,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Hairdressing,,No,-1,,,,,,
283461.0,283461,1990,31,0,240,"('Ibafo', 'Ikorodu', 'Nigeria')",origin,"(6.742441499999999, 3.421874)",0,0,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,0,0,0,0,6.742441499999999,3.421874
283461.01,283461,1990,31,240,48,"('Mowe', 'Ikeja', 'Nigeria')",1st migration location,"(6.810724499999999, 3.4365955)",7.7247726789138484,7.7247726789138484,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,7.7247726789138484,7.764787868271203,7.7247726789138484,7.764787868271203,6.810724499999999,3.4365955
283461.02,283461,1990,31,,,,2nd migration location,,,,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,,,,,,
283461.03,283461,1990,31,,,,3rd migration location,,,,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,,,,,,
283461.04,283461,1990,31,,,,4th migration location,,,,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,,,,,,
283461.05,283461,1990,31,288,0,"('Old Fadama', 'Accra', 'Ghana')",current location,"(5.5488671, -0.22252159999999999)",424.41496456843157,428.338668292283,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,428.338668292283,428.14669333961024,424.41496456843157,424.1983226294098,5.5488671,-0.22252159999999999
283461.06,283461,1990,31,372,84,"('Old Fadama', 'Accra', 'Ghana')",current location,"(5.5488671, -0.22252159999999999)",424.41496456843157,0.0,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,0.0,0.0,424.41496456843157,424.1983226294098,5.5488671,-0.22252159999999999
283461.07,283461,1990,31,378,6,,aspiration 2-6 months,,,,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,,,,,,
283461.08,283461,1990,31,396,18,,planned move 2 yrs,,,,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,,,,,,
283461.09,283461,1990,31,492,96,,planned move 10 yrs,,,,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,,,,,,
283461.1,283461,1990,31,612,120,,planned move retirement,,,,,Yoruba,2,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Own Business,500.0,No,-1,,,,,,
283465.0,283465,1988,33,0,240,"('Akosombo', 'Atimpoku', 'Ghana')",origin,"(6.2697987, 0.0508987)",0,0,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,0,0,0,0,6.2697987,0.0508987
283465.01,283465,1988,33,240,7,"('Aflao', 'Keta', 'Ghana')",1st migration location,"(6.116047099999999, 1.1914021000000001)",127.36424742934653,127.36424742934653,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,127.36424742934653,127.23210499000285,127.36424742934653,127.23210499000285,6.116047099999999,1.1914021000000001
283465.02,283465,1988,33,247,8,"('Obuasi', 'Kumasi', 'Ghana')",2nd migration location,"(6.211542, -1.6894044999999998)",192.696881568784,319.0227358455107,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,319.0227358455107,318.6562429669545,192.696881568784,192.47535391076946,6.211542,-1.6894044999999998
283465.03,283465,1988,33,255,84,"('Madina', 'Adenta', 'Ghana')",3rd migration location,"(5.6864962, -0.16770520000000003)",68.89652762443545,178.2118683094167,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,178.2118683094167,178.1326523031991,68.89652762443545,69.2193365566659,5.6864962,-0.16770520000000003
283465.04,283465,1988,33,,,,4th migration location,,,,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,,,,,,
283465.05,283465,1988,33,339,0,"('Madina', 'Accra', 'Ghana')",current location,"(5.6864962, -0.16770520000000003)",68.89652762443545,0.0,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,0.0,0.0,68.89652762443545,69.2193365566659,5.6864962,-0.16770520000000003
283465.06,283465,1988,33,342,3,"('Madina', 'Accra', 'Ghana')",current location,"(5.6864962, -0.16770520000000003)",68.89652762443545,0.0,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,0.0,0.0,68.89652762443545,69.2193365566659,5.6864962,-0.16770520000000003
283465.07,283465,1988,33,348,6,,aspiration 2-6 months,,,,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,,,,,,
283465.08,283465,1988,33,366,18,,planned move 2 yrs,,,,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,,,,,,
283465.09,283465,1988,33,462,96,,planned move 10 yrs,,,,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,,,,,,
283465.1,283465,1988,33,582,120,,planned move retirement,,,,,Ewe,4,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Na,200.0,Yes,1,,,,,,
283470.0,283470,1969,52,0,384,"('Akyem Kutuo', 'Oda', 'Ghana')",origin,"(5.251538200000001, -1.979904044466567)",0,0,,Twi,2,Working full-time (formal/informal sector),Self-employed (run small business/income generation project),Selling Houses,,Yes,2,0,0,0,0,5.251538200000001,-1.979904044466567
283470.01,283470,1969,52,384,480,"('Accra New Town', 'Accra', 'Ghana')",1st migration location,"(5.5850503, -0.2107677)",199.50355166883764,199.50355166883764,,Twi,2,Working full-time (formal/informal sector),Self-employed (run small business/income generation project),Selling Houses,,Yes,2,199.50355166883764,199.32027825101392,199.50355166883764,199.32027825101392,5.5850503,-0.2107677
