,Unnamed: 0,ID,ID_ordered,location,dist,azimuth,lat,lon,location_type,max_dist_moves,grouping,location_l,location_near,location_country,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320,retireOrigindist,retireOriginaz,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village
369,1066,282753,282753.0,"('Nkawkaw', 'Nkawkaw', 'Ghana')",117.18253327008864,2.1751031151221527,-0.7698109999999999,6.552795,100,117.18253327008864,moves200,Nkawkaw,Nkawkaw,Ghana,Accra,Madina,Ghana ,Male,University/technikon/correspondence student,3,University/technikon/correspondence student,Yes,Akan,Twi,No,No,Yes,8.241651550666859,0.0012191474272889,"('Nkawkaw', 'Nkawkaw', 'Ghana')",Non-Urban Town,Non-Urban,Town,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,1068,282759,282759.0,"('Nelspruit', 'Nelspruit', 'South Africa')",324.8728194290794,0.2547237978965006,30.984722,-25.481944,100,324.8728194290794,moves200,Nelspruit,Nelspruit,South Africa,Johannesburg,Katlehong ,South Africa,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Tsonga,Xitsonga,No,Yes,No,0.0,0.0,"('Nelspruit', 'Nelspruit', 'South Africa')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
371,1071,282763,282763.0,"('Germiston', 'Germiston', 'South Africa')",11.206976085850114,1.2748950593209036,28.180556,-26.229444,100,11.206976085850114,moves200,Germiston,Germiston,South Africa,Johannesburg,Katlehong ,South Africa,Male,Unemployed ,0,Unemployed,Yes,Zulu,Zulu,No,No,No,,,"('Germiston', 'Germiston', 'South Africa')",Urban Town,Urban,Town,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
372,1073,282766,282766.0,"('Tumu', 'Wa', 'Ghana')",624.0550151220789,1.88922877211329,-1.9859257,10.8753671,100,624.0550151220789,moves200,Tumu,Wa,Ghana,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),2,Doing casual jobs,Yes,Dangomba,Dagbani,No,No,No,,,"('Tumu', 'Wa', 'Ghana')",Non-Urban City,Non-Urban,City,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,1075,282775,282775.0,"('Tema', 'Tema', 'Ghana')",17.729620306110053,-0.1694064074734398,-0.0096592,5.6596441,100,17.729620306110053,moves200,Tema,Tema,Ghana,Accra,Madina,Ghana,Male,Working full-time (formal/informal sector),1,Working full-time (formal/informal sector),Yes,Dangme,Dangme,No,No,Yes,,,"('Tema', 'Tema', 'Ghana')",Urban Town,Urban,Town,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
374,1077,282800,282800.0,"('Ho', 'Ho', 'Ghana')",124.83746544881583,0.9717323201500808,0.4688931999999999,6.612659799999999,100,124.83746544881583,moves200,Ho,Ho,Ghana,Accra,Madina,Ghana,Female,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),Yes,Ewe,Ewe,No,Yes,No,20.588768713519045,0.1225911235994361,"('Ho', 'Ho', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
375,1079,282812,282812.0,"('Techiman', 'Techiman', 'Ghana')",297.38792621906805,2.267852159790695,-1.936401,7.584971,100,297.38792621906805,moves200,Techiman,Techiman,Ghana,Accra,James Town,Ghana ,Female,Unemployed ,3,Unemployed,Yes,Asante,Twi,No,No,No,,,"('Techiman', 'Techiman', 'Ghana')",Non-Urban Town,Non-Urban,Town,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
376,1084,282885,282885.0,"('Old Estate', 'Koforidua', 'Ghana')",286.9044751743338,2.702145908395348,-2.5156626,6.7837282000000005,100,286.9044751743338,moves200,Old Estate,Koforidua,Ghana,Accra,Madina,Ghana ,Female,University/technikon/correspondence student,2,University/technikon/correspondence student,Yes,Akan,Guan,No,Yes,Yes,239.6846084582312,0.9099960208726092,"('Old Estate', 'Koforidua', 'Ghana')",Non-Urban City,Non-Urban,City,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1086,282910,282910.0,"('Ho', 'Ho', 'Ghana')",124.83746544881583,0.9717323201500808,0.4688931999999999,6.612659799999999,100,124.83746544881583,moves200,Ho,Ho,Ghana,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,No,No,,,"('Ho', 'Ho', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
378,1090,282915,282915.0,"('Sekondi', 'Sekondi', 'Ghana')",190.12560238491253,-2.6874502272668868,-1.7127928,4.937,100,190.12560238491253,moves200,Sekondi,Sekondi,Ghana,Accra,Madina,Ghana,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Nzema,Fantifan,No,Yes,No,,,"('Sekondi', 'Sekondi', 'Ghana')",Urban Town,Urban,Town,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
379,1093,282916,282916.0,"('Berekum', 'Berekum', 'Ghana')",331.40455197156257,2.507930610914181,-2.5824981,7.450473,100,331.40455197156257,moves200,Berekum,Berekum,Ghana,Accra,Madina,Ghana,Female,Other,2,Unemployed,Yes,Bono,Bono ,No,No,Yes,,,"('Berekum', 'Berekum', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1095,283031,283031.0,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",941.5691652102628,-2.860121255597132,28.7300599,-3.9344201,100,941.5691652102628,moves200,Minembwe,Minembwe,Democratic Republic of the Congo,Nairobi,Kayole,Democratic Republic Of The Congo,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Wanyamrenge,English,No,No,No,940.19427509333,0.1257374404085078,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Non-Urban Village,Non-Urban,Village,10,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
381,1097,283032,283032.0,"('Kitui', 'Kitui', 'Kenya')",163.71560901538362,-0.1598865309192998,38.372811654368775,-1.56422195,100,163.71560901538362,moves200,Kitui,Kitui,Kenya,Nairobi,Kayole,Kenya ,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Kamba,Kikamba,No,Yes,No,6.823490136375199,0.302703351295681,"('Kitui', 'Kitui', 'Kenya')",Non-Urban Village,Non-Urban,Village,11,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
382,1099,283236,283236.0,"('Migori', 'Migori', 'Kenya')",290.1339485511825,3.063814950329793,34.30964322421073,-1.0211616,100,290.1339485511825,moves200,Migori,Migori,Kenya,Nairobi,Kayole,Kenya ,Male,Doing casual jobs,3,Casual employment/temporary worker,Yes,Luo,Dholuo,No,Yes,No,23.509675354093478,0.0458411740199862,"('Migori', 'Migori', 'Kenya')",Non-Urban Village,Non-Urban,Village,9,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
383,1101,283241,283241.0,"('Gucha', 'Gucha', 'Kenya')",266.18128623855193,2.979383504433716,34.54848270000001,-0.7977695,100,266.18128623855193,moves200,Gucha,Gucha,Kenya,Nairobi,Kayole,Kenya ,Male,Self-employed (run small business/income generation project),5,Self-employed (run small business/income generation project),Yes,Gusii,Kikisii,No,Yes,No,257.897760874313,3.011763954792904,"('Gucha', 'Gucha', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,1107,283243,283243.0,"('Kilgoris', 'Kilgoris', 'Kenya')",227.20551148179436,3.0377360330505545,34.88001,-1.008391,100,227.20551148179436,moves200,Kilgoris,Kilgoris,Kenya,Nairobi,Kayole,Kenya,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Kisii,Kisii,No,Yes,No,227.20551148179436,0.1038566205392386,"('Kilgoris', 'Kilgoris', 'Kenya')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
385,1109,283247,283247.0,"('Bungoma', 'Bungoma', 'Kenya')",306.16676691604886,2.481617371118336,34.71916810731902,0.78292445,100,316.2987745001163,moves200,Bungoma,Bungoma,Kenya,Nairobi,Kayole,Kenya,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Mhayo,Kihayo,No,Yes,No,0.0,0.0,"('Bungoma', 'Bungoma', 'Kenya')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
386,1113,283248,283248.0,"('Kisumu', 'Kisumu', 'Kenya')",261.96541434424176,2.7228677043580705,34.7541761,-0.1029108999999999,100,261.96541434424176,moves200,Kisumu,Kisumu,Kenya,Nairobi,Kayole,Kenya,Male,Unemployed ,0,Self-employed (run small business/income generation project),Yes,Luo,Dholuo,No,No,No,0.0,0.0,"('Kisumu', 'Kisumu', 'Kenya')",Urban Village,Urban,Village,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0
387,1116,283249,283249.0,"('Kitui', 'Kitui', 'Kenya')",163.71560901538362,-0.1598865309192998,38.372811654368775,-1.56422195,100,281.1327902672565,moves200,Kitui,Kitui,Kenya,Nairobi,Kayole,Kenya ,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Kamba,Kikamba,No,Yes,No,117.41718125187292,2.8783520460523864,"('Kitui', 'Kitui', 'Kenya')",Non-Urban Village,Non-Urban,Village,11,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1120,283257,283257.0,"('Kerugoya', 'Kerugoya', 'Kenya')",79.32248686409223,1.036254389188451,37.278584,-0.49633,100,79.32248686409223,moves200,Kerugoya,Kerugoya,Kenya,Nairobi,Kayole,Kenya ,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kikuyu,Kikuyu,No,Yes,No,2.6784238558270346,0.0595725863289806,"('Kerugoya', 'Kerugoya', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
389,1123,283259,283259.0,"('Nakuru', 'Nakuru', 'Kenya')",128.8699386874597,2.3814230183230145,36.0712048,-0.2802724,100,128.8699386874597,moves200,Nakuru,Nakuru,Kenya,Nairobi,Kayole,Kenya,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kikuyu,Kikuyu,No,Yes,No,2.3926619445597908,0.3334824523304163,"('Nakuru', 'Nakuru', 'Kenya')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
390,1125,283264,283264.0,"('nan', 'Kibaya', 'Rwanda')",710.0801249626626,-3.0148164026909865,30.5627157,-2.1999121,100,710.0801249626626,moves200,,Kibaya,Rwanda,Nairobi,Kayole,Rwanda,Female,Self-employed (run small business/income generation project),5,Self-employed (run small business/income generation project),No,Hutu,Kirwanda,Yes,No,Yes,693.7208413920049,2.923998669763292,"('nan', 'Kibaya', 'Rwanda')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391,1129,283266,283266.0,"('Busia', 'Busia', 'Kenya')",329.53488450773176,2.666189574764145,34.26479520608315,0.3712048,100,329.53488450773176,moves200,Busia,Busia,Kenya,Nairobi,Kayole,Kenya,Female,Doing casual jobs,5,Doing casual jobs,Yes,Bunyala,Abanyala,No,No,No,,,"('Busia', 'Busia', 'Kenya')",Urban Village,Urban,Village,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
392,1131,283269,283269.0,"('Bungoma', 'Bungoma', 'Kenya')",306.16676691604886,2.481617371118336,34.71916810731902,0.78292445,100,306.16676691604886,moves200,Bungoma,Bungoma,Kenya,Nairobi,Kayole,Kenya,Female,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),Yes,Bukusu,Swahili ,No,Yes,No,,,"('Bungoma', 'Bungoma', 'Kenya')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
393,1133,283270,283270.0,"('Kayole', 'Kayole', 'Kenya')",0.01,3.141592653589793,36.9169455,-1.2659842,100,0.0,moves200,Kayole,Kayole,Kenya,Nairobi,Kayole,Kenya ,Male,Working full-time (formal/informal sector),0,Working full-time (formal/informal sector),Yes,Kikuyu,Kikuyu,No,No,No,,,"('Kayole', 'Kayole', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
394,1136,283276,283276.0,"('Nairobi', 'Nairobi', 'Kenya')",11.170924368301131,-3.003219925008214,36.8172449,-1.2832533000000002,100,11.170924368301131,moves200,Nairobi,Nairobi,Kenya,Nairobi,Kayole,Kenya,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Kiswahili,Kiswahili,No,No,Yes,0.0,0.0,"('Nairobi', 'Nairobi', 'Kenya')",Urban Town,Urban,Town,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0
395,1138,283277,283277.0,"('Thika', 'Thika', 'Kenya')",27.098240105490643,0.8519303749654082,37.077523,-1.036648,100,27.098240105490643,moves200,Thika,Thika,Kenya,Nairobi,Kayole,Kenya,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Kikuyu,Kikuyu,No,Yes,Yes,2.528231158027424,0.5454206856655658,"('Thika', 'Thika', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
396,1143,283283,283283.0,"('Alberton', 'Alberton', 'South Africa')",8.825800202074923,1.8769982676700452,28.1270777,-26.2529561,100,8.825800202074923,moves200,Alberton,Alberton,South Africa,Johannesburg,Katlehong ,South Africa,Female,Unemployed ,0,Unemployed,Yes,Zulu,Zulu,No,Yes,Yes,20.09752866877908,0.098899894322064,"('Alberton', 'Alberton', 'South Africa')",Urban Town,Urban,Town,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
397,1145,283290,283290.0,"('nan', 'Kayole', 'Kenya')",0.01,3.141592653589793,36.9169455,-1.2659842,100,0.0,moves200,,Kayole,Kenya,Nairobi,Kayole,Kenya ,Male,Doing casual jobs,1,Doing casual jobs,Yes,Kikuyu,Kiswahili,No,No,No,,,"('nan', 'Kayole', 'Kenya')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
398,1147,283291,283291.0,"('Eldoret', 'Eldoret', 'Kenya')",243.2950980924016,2.4102097539520217,35.271548100000004,0.5198329,100,243.2950980924016,moves200,Eldoret,Eldoret,Kenya,Nairobi,Kayole,Kenya ,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kalenjin,Kalenjin,No,Yes,No,1.6622671247887697,0.0330422756257919,"('Eldoret', 'Eldoret', 'Kenya')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
399,1150,283302,283302.0,"('Kitui', 'Kitui', 'Kenya')",163.71560901538362,-0.1598865309192998,38.372811654368775,-1.56422195,100,163.71560901538362,moves200,Kitui,Kitui,Kenya,Nairobi,Kayole,Kenya ,Female,Working full-time (formal/informal sector),5,Working full-time (formal/informal sector),Yes,Kamba,Kikamba,No,Yes,No,0.0,0.0,"('Kitui', 'Kitui', 'Kenya')",Non-Urban Village,Non-Urban,Village,11,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
400,1157,283304,283304.0,"('Homa Bay', 'Homa Bay', 'Kenya')",295.20117933855386,2.920853489441119,34.31878185590796,-0.56396015,100,295.20117933855386,moves200,Homa Bay,Homa Bay,Kenya,Nairobi,Kayole,Kenya,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Luo,Dholuo,No,Yes,No,0.0,0.0,"('Homa Bay', 'Homa Bay', 'Kenya')",Non-Urban Village,Non-Urban,Village,7,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
401,1161,283305,283305.0,"('Kisumu', 'Kisumu', 'Kenya')",261.96541434424176,2.7228677043580705,34.7541761,-0.1029108999999999,100,261.96541434424176,moves200,Kisumu,Kisumu,Kenya,Nairobi,Kayole,Kenya,Female,Unemployed ,0,Unemployed,Yes,Luo,Dholuo,No,Yes,No,0.0,0.0,"('Kisumu', 'Kisumu', 'Kenya')",Urban Village,Urban,Village,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0
402,1164,283309,283309.0,"('nan', 'Kiriani', 'Kenya')",55.47180477343189,1.0620393448940713,37.1591649,-0.7205744000000001,100,55.47180477343189,moves200,,Kiriani,Kenya,Nairobi,Kayole,Kenya,Male,Doing casual jobs,2,Doing casual jobs,Yes,Kikuyu,Kikuyu,No,Yes,No,,,"('nan', 'Kiriani', 'Kenya')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
403,1166,283312,283312.0,"('Germiston', 'Germiston', 'South Africa')",11.206976085850114,1.2748950593209036,28.180556,-26.229444,100,11.206976085850114,moves200,Germiston,Germiston,South Africa,Johannesburg,Katlehong ,South Africa,Male,Unemployed ,0,Unemployed,Yes,Xhosa,Zulu,No,No,No,,,"('Germiston', 'Germiston', 'South Africa')",Urban Town,Urban,Town,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
404,1168,283320,283320.0,"('Beila', 'Beila', 'Mozambique')",965.3102885523822,0.6660032215521065,34.841782,-19.828707,100,965.3102885523822,moves200,Beila,Beila,Mozambique,Johannesburg,Katlehong ,Mozambique,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Mudau,Xidau,No,Yes,No,0.0,0.0,"('Beila', 'Beila', 'Mozambique')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405,1171,283323,283323.0,"(""Murang'A"", ""Murang'A"", 'Kenya')",39.955533638380565,1.321833783295082,37.00486124961815,-0.83091505,100,39.955533638380565,moves200,Murang'A,Murang'A,Kenya,Nairobi,Kayole,Kenya,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Agikuyu,Kikuyu,No,Yes,No,23.596250067722888,1.4126515162227768,"(""Murang'A"", ""Murang'A"", 'Kenya')",Unclassified Village,Unclassified,Village,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
406,1173,283327,283327.0,"('Kitui', 'Kitui', 'Kenya')",163.71560901538362,-0.1598865309192998,38.372811654368775,-1.56422195,100,163.71560901538362,moves200,Kitui,Kitui,Kenya,Nairobi,Kayole,Kenya,Male,Casual employment/temporary worker,1,Casual employment/temporary worker,Yes,Akamba,Kikamba,No,No,No,,,"('Kitui', 'Kitui', 'Kenya')",Non-Urban Village,Non-Urban,Village,11,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1175,283330,283330.0,"('Gisambai', 'Gisambai', 'Kenya')",268.3988829891277,2.674986582503604,34.7491708,0.0523706,100,391.698862430273,moves200,Gisambai,Gisambai,Kenya,Nairobi,Kayole,Kenya,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Luhya,Kiluhya,No,Yes,No,0.0,0.0,"('Gisambai', 'Gisambai', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
408,1180,283336,283336.0,"('Durban', 'Durban', 'South Africa')",465.7122299574346,-0.8075893573286347,31.009909000000004,-29.861825,100,465.7122299574346,moves200,Durban,Durban,South Africa,Johannesburg,Katlehong ,South Africa,Male,Other,1,Other (specify),Yes,Zulu,Zulu,No,No,No,,,"('Durban', 'Durban', 'South Africa')",Urban Town,Urban,Town,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
409,1183,283337,283337.0,"('Nyamira', 'Nyamira', 'Kenya')",226.8717157641574,2.8918065677807414,34.93413079992329,-0.65225405,100,226.8717157641574,moves200,Nyamira,Nyamira,Kenya,Nairobi,Kayole,Kenya ,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Mkisii,Kisii,No,Yes,No,17.79877770620473,0.0512084393905638,"('Nyamira', 'Nyamira', 'Kenya')",Urban Village,Urban,Village,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
410,1186,283339,283339.0,"('Ahero', 'Ahero', 'Kenya')",242.6617648127628,2.7170754616827275,34.919004,-0.172399,100,242.6617648127628,moves200,Ahero,Ahero,Kenya,Nairobi,Kayole,Kenya ,Female,Unemployed ,0,Self-employed (run small business/income generation project),Yes,Luo,Dholuo,No,Yes,No,4.8367854066924565,0.015371365794099,"('Ahero', 'Ahero', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
411,1188,283341,283341.0,"('Kisii', 'Kisii', 'Kenya')",244.6704934703621,2.9430150071713053,34.75398551201732,-0.73894255,100,244.6704934703621,moves200,Kisii,Kisii,Kenya,Nairobi,Kayole,Kenya,Female,Working part-time (formal/informal sector),3,Working full-time (formal/informal sector),Yes,Kisii,Ekegusii,No,Yes,Yes,21.72599100071585,0.0026758699244475,"('Kisii', 'Kisii', 'Kenya')",Urban Village,Urban,Village,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0
412,1190,283343,283343.0,"('Koforidua', 'Koforidua', 'Ghana')",47.21986671610261,1.7921498875227388,-0.2614572,6.100333999999999,100,47.21986671610261,moves200,Koforidua,Koforidua,Ghana,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Ga,Ga,No,No,Yes,,,"('Koforidua', 'Koforidua', 'Ghana')",Urban Town,Urban,Town,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0
413,1194,283344,283344.0,"('Vihiga', 'Vihiga', 'Kenya')",273.73524222983235,2.673031422639,34.708033906814826,0.0831199,100,273.73524222983235,moves200,Vihiga,Vihiga,Kenya,Nairobi,Kayole,Kenya,Male,Doing casual jobs,2,Doing casual jobs,Yes,Munyore,Kinyore,No,No,No,6.3391047170565,0.027538254421846,"('Vihiga', 'Vihiga', 'Kenya')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
414,1196,283347,283347.0,"('Akropong', 'Akropong', 'Ghana')",50.21864327468764,1.30067574649223,-0.0891666999999999,5.9705603,100,50.21864327468764,moves200,Akropong,Akropong,Ghana,Accra,James Town,Ghana,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Akan,Akuapem Twi,No,No,No,15.306510176257731,0.1587390464244182,"('Akropong', 'Akropong', 'Ghana')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,1198,283348,283348.0,"('Bukavu', 'Bukavu', 'Democratic Republic of the Congo')",903.9670414077232,-3.006390465001477,28.8336436,-2.51039075,100,903.9670414077232,moves200,Bukavu,Bukavu,Democratic Republic of the Congo,Nairobi,Kayole,Democratic Republic Of The Congo,Male,Casual employment/temporary worker,3,Doing casual jobs,No,Nyamlenge,Kinyamlenge,No,Yes,No,37.60212380253961,0.1462692094043456,"('Bukavu', 'Bukavu', 'Democratic Republic of the Congo')",Urban Village,Urban,Village,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
416,1200,283350,283350.0,"('Tzaneen', 'Tzaneen', 'South Africa')",330.29706030942714,0.8200131926681239,30.161111100000003,-23.8319444,100,330.29706030942714,moves200,Tzaneen,Tzaneen,South Africa,Johannesburg,Katlehong ,South Africa,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Tsonga,Xitsonga,No,Yes,No,0.0,0.0,"('Tzaneen', 'Tzaneen', 'South Africa')",Urban Town,Urban,Town,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
